dataset,model_count,seed,split_seed,policy,point,quality,mean_cost,total_cost,normalized_cost,auc,sample_count
gsm8k,11,0,42,Cascade Routing,20,0.6715880192144673,0.0005938683379485518,4.20340009599985,0.06952108938092186,0.6949016848548466,7078
gsm8k,11,0,42,Cascade Routing,21,0.6865993218423283,0.0012822644193274696,9.07586755999983,0.15010805191935264,0.6949016848548466,7078
gsm8k,11,0,42,Cascade Routing,22,0.6908731280022605,0.001784032211359117,12.62737999199983,0.2088474075799031,0.6949016848548466,7078
gsm8k,11,0,42,Cascade Routing,23,0.6947584063294716,0.0023573006527267347,16.684974019999828,0.27595697380000456,0.6949016848548466,7078
gsm8k,11,0,42,Cascade Routing,24,0.6976547047188472,0.0028642496597908775,20.27315909199983,0.335302867459567,0.6949016848548466,7078
gsm8k,11,0,42,Cascade Routing,25,0.700127154563436,0.0033741865690872885,23.882492535999827,0.3949985393525819,0.6949016848548466,7078
gsm8k,11,0,42,Cascade Routing,26,0.7032353772252049,0.004126875572760642,29.210025303999824,0.48311194119039047,0.6949016848548466,7078
gsm8k,11,0,42,Cascade Routing,27,0.704966092116417,0.004744898867476663,33.58439418399983,0.55546072620874,0.6949016848548466,7078
gsm8k,11,0,42,Cascade Routing,28,0.7063789205990393,0.005440140176320971,38.50531216799983,0.6368490240601428,0.6949016848548466,7078
gsm8k,11,0,42,Cascade Routing,29,0.7072619384006782,0.006133636574738602,43.41387967599982,0.718033054288601,0.6949016848548466,7078
gsm8k,11,0,42,Best Single / Static,0,0.6621573890929641,0.006042675332014681,42.77005599999991,0.7073846928900897,,7078
gsm8k,11,0,42,Oracle,0,0.7493995478948856,,,,,7078
mmlu,3,0,42,Routing,0,0.6346326836581709,8.809167916041349e-05,1.175142999999916,0.061596244082234644,0.8287992555137623,13340
mmlu,3,0,42,Routing,1,0.6346326836581709,8.809167916041349e-05,1.175142999999916,0.061596244082234644,0.8287992555137623,13340
mmlu,3,0,42,Routing,2,0.6774362818590705,9.24917991004424e-05,1.2338405999999016,0.06467293491615082,0.8287992555137623,13340
mmlu,3,0,42,Routing,3,0.7094452773613193,9.88564317840997e-05,1.31874479999989,0.0691232697492788,0.8287992555137623,13340
mmlu,3,0,42,Routing,4,0.7216641679160419,0.00010423022488754755,1.3904311999998842,0.07288078095580998,0.8287992555137623,13340
mmlu,3,0,42,Routing,5,0.7259370314842579,0.00010937052473762224,1.4590027999998807,0.07647502694179589,0.8287992555137623,13340
mmlu,3,0,42,Routing,6,0.7311844077961019,0.00011522364317840163,1.5370833999998776,0.08056769625581768,0.8287992555137623,13340
mmlu,3,0,42,Routing,7,0.7327586206896551,0.00011757772113942104,1.5684867999998766,0.08221373549649912,0.8287992555137623,13340
mmlu,3,0,42,Routing,8,0.7365817091454273,0.000124088665667157,1.6553427999998744,0.08676637579304756,0.8287992555137623,13340
mmlu,3,0,42,Routing,9,0.7389055472263868,0.00012799293853072515,1.7074257999998734,0.08949635604271522,0.8287992555137623,13340
mmlu,3,0,42,Routing,10,0.7389055472263868,0.00012799293853072515,1.7074257999998734,0.08949635604271522,0.8287992555137623,13340
mmlu,3,0,42,Routing,11,0.8044227886056972,0.00031652908545726016,4.222497999999851,0.22132627045794173,0.8287992555137623,13340
mmlu,3,0,42,Routing,12,0.8268365817091454,0.00044891815592202765,5.988568199999849,0.3138965288057076,0.8287992555137623,13340
mmlu,3,0,42,Routing,13,0.8411544227886057,0.0005849362068965408,7.803048999999854,0.409004275045388,0.8287992555137623,13340
mmlu,3,0,42,Routing,14,0.8488005997001499,0.0007299179160419685,9.73710499999986,0.5103796697375397,0.8287992555137623,13340
mmlu,3,0,42,Routing,15,0.8497751124437781,0.0007992066866566612,10.66141719999986,0.5588283775793865,0.8287992555137623,13340
mmlu,3,0,42,Routing,16,0.8497751124437781,0.0007992066866566612,10.66141719999986,0.5588283775793865,0.8287992555137623,13340
mmlu,3,0,42,Routing,17,0.8497751124437781,0.0007992066866566612,10.66141719999986,0.5588283775793865,0.8287992555137623,13340
mmlu,3,0,42,Routing,18,0.8497751124437781,0.0007992066866566612,10.66141719999986,0.5588283775793865,0.8287992555137623,13340
mmlu,3,0,42,Routing,19,0.8497751124437781,0.0007992066866566612,10.66141719999986,0.5588283775793865,0.8287992555137623,13340
mmlu,3,0,42,Cascade,0,0.6355322338830585,8.47984857571159e-05,1.131211799999926,0.059293548224773014,0.8423325025095438,13340
mmlu,3,0,42,Cascade,1,0.639880059970015,8.740973013492686e-05,1.1660457999999243,0.061119405644985365,0.8423325025095438,13340
mmlu,3,0,42,Cascade,2,0.6535982008995502,9.893079460269231e-05,1.3197367999999154,0.06917526637788583,0.8423325025095438,13340
mmlu,3,0,42,Cascade,3,0.6578710644677661,0.00010273814092952874,1.3705267999999133,0.07183747279611476,0.8423325025095438,13340
mmlu,3,0,42,Cascade,4,0.6776611694152923,0.00012125058470763911,1.6174827999999057,0.08478190768920689,0.8423325025095438,13340
mmlu,3,0,42,Cascade,5,0.6769865067466266,0.00012435035982008298,1.658833799999907,0.08694935989633805,0.8423325025095438,13340
mmlu,3,0,42,Cascade,6,0.6835832083958021,0.00012841797601198675,1.7130957999999032,0.08979355451468682,0.8423325025095438,13340
mmlu,3,0,42,Cascade,7,0.6910794602698651,0.0001424682008995428,1.900525799999901,0.09961787719570005,0.8423325025095438,13340
mmlu,3,0,42,Cascade,8,0.7017241379310345,0.00014432112443777314,1.9252437999998937,0.10091349480242905,0.8423325025095438,13340
mmlu,3,0,42,Cascade,9,0.7110944527736132,0.00015057982008994674,2.0087347999998895,0.10528975540617681,0.8423325025095438,13340
mmlu,3,0,42,Cascade,10,0.7110944527736132,0.00015057982008994674,2.0087347999998895,0.10528975540617681,0.8423325025095438,13340
mmlu,3,0,42,Cascade,11,0.7980509745127436,0.0002985460119939903,3.9826037999998305,0.20875198656473495,0.8423325025095438,13340
mmlu,3,0,42,Cascade,12,0.8501499250374812,0.0004534191004497613,6.048610799999816,0.31704371910078677,0.8423325025095438,13340
mmlu,3,0,42,Cascade,13,0.8718140929535232,0.0005531634782608546,7.379200799999801,0.38678786633511103,0.8423325025095438,13340
mmlu,3,0,42,Cascade,14,0.8718140929535232,0.0005531634782608546,7.379200799999801,0.38678786633511103,0.8423325025095438,13340
mmlu,3,0,42,Cascade,15,0.8718140929535232,0.0005531634782608546,7.379200799999801,0.38678786633511103,0.8423325025095438,13340
mmlu,3,0,42,Cascade,16,0.8718140929535232,0.0005531634782608546,7.379200799999801,0.38678786633511103,0.8423325025095438,13340
mmlu,3,0,42,Cascade,17,0.8720389805097452,0.0005663798950524587,7.555507799999799,0.3960291663346917,0.8423325025095438,13340
mmlu,3,0,42,Cascade,18,0.8710644677661169,0.0005734572563717984,7.649919799999791,0.40097786159670823,0.8423325025095438,13340
mmlu,3,0,42,Cascade,19,0.8709895052473763,0.0005808690254872406,7.74879279999979,0.4061603844395819,0.8423325025095438,13340
mmlu,3,0,42,Cascade Routing,0,0.6346326836581709,8.809167916041349e-05,1.175142999999916,0.061596244082234644,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,1,0.6346326836581709,8.809167916041349e-05,1.175142999999916,0.061596244082234644,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,2,0.677736131934033,9.253262368814855e-05,1.2343851999999016,0.06470148064592769,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,3,0.7099700149925038,9.895865067465445e-05,1.3201083999998904,0.06919474414722916,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,4,0.7216641679160419,0.00010394181409294486,1.3865837999998845,0.07267911580571165,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,5,0.7291604197901049,0.00010917439280358917,1.4563863999998796,0.07633788583384832,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,6,0.7391304347826086,0.00011392935532232945,1.5198175999998749,0.07966269283829716,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,7,0.7435532233883059,0.00011906704647675187,1.58835439999987,0.08325511474900531,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,8,0.7489505247376311,0.00012782226386805554,1.7051489999998608,0.08937701539351148,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,9,0.7500749625187406,0.00012919724137930023,1.723491199999865,0.09033843934634574,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,10,0.7538980509745128,0.00013492470764616597,1.799895599999854,0.09434324903449122,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,11,0.8299100449775112,0.000310471049475249,4.1416837999998215,0.21709031688589758,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,12,0.8562218890554723,0.00042977059970013525,5.733139799999805,0.3005080049648316,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,13,0.8694902548725637,0.0006026016491753972,8.038705999999799,0.42135646204874394,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,14,0.8767616191904049,0.000712183778110929,9.500531599999793,0.49797944875186456,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,15,0.8808845577211394,0.0008703956221888887,11.611077599999774,0.6086057355635905,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,16,0.881184407796102,0.0009598778860569521,12.804770999999741,0.6711743166007543,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,17,0.8814092953523238,0.0010892435382308624,14.530508799999705,0.7616305136344294,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,18,0.881184407796102,0.0012389425487256123,16.52749359999967,0.8663043815546051,0.8568187627080495,13340
mmlu,3,0,42,Cascade Routing,19,0.8813343328335832,0.0013665993853073188,18.230435799999633,0.9555657254158569,0.8568187627080495,13340
mmlu,3,0,42,Best Single / Static,0,0.8119940029985008,0.0014301469265367197,19.07815999999984,1.0,,13340
mmlu,3,0,42,Oracle,0,0.8837331334332834,,,,,13340
mmlu,5,0,42,Routing,0,0.44782608695652176,4.2969452773610876e-05,0.573212499999969,0.030045481325241735,0.8458116822443522,13340
mmlu,5,0,42,Routing,1,0.4874062968515742,4.550225637181158e-05,0.6070000999999665,0.03181649068882804,0.8458116822443522,13340
mmlu,5,0,42,Routing,2,0.5474512743628186,4.9891949025484385e-05,0.6655585999999617,0.03488589046322954,0.8458116822443522,13340
mmlu,5,0,42,Routing,3,0.5983508245877062,5.460776611693817e-05,0.7284675999999553,0.03818332585532155,0.8458116822443522,13340
mmlu,5,0,42,Routing,4,0.6266116941529235,5.785435532233513e-05,0.7717770999999507,0.040453434712779276,0.8458116822443522,13340
mmlu,5,0,42,Routing,5,0.6655172413793103,6.320076461768687e-05,0.8430981999999427,0.04419179837049012,0.8458116822443522,13340
mmlu,5,0,42,Routing,6,0.693328335832084,6.839459520239382e-05,0.9123838999999336,0.04782347459083797,0.8458116822443522,13340
mmlu,5,0,42,Routing,7,0.7108695652173913,7.212986506746097e-05,0.9622123999999294,0.05043528306712688,0.8458116822443522,13340
mmlu,5,0,42,Routing,8,0.7220389805097451,7.553925037480683e-05,1.0076935999999233,0.05281922365678512,0.8458116822443522,13340
mmlu,5,0,42,Routing,9,0.7374062968515742,8.164463268365179e-05,1.0891393999999148,0.05708828314679843,0.8458116822443522,13340
mmlu,5,0,42,Routing,10,0.7374062968515742,8.164463268365179e-05,1.0891393999999148,0.05708828314679843,0.8458116822443522,13340
mmlu,5,0,42,Routing,11,0.7495502248875562,8.763379310344137e-05,1.1690347999999078,0.06127607693823291,0.8458116822443522,13340
mmlu,5,0,42,Routing,12,0.7558470764617691,9.321485007495526e-05,1.2434860999999031,0.06517851302221564,0.8458116822443522,13340
mmlu,5,0,42,Routing,13,0.7583208395802099,9.695784857570463e-05,1.2934176999998999,0.06779572558359456,0.8458116822443522,13340
mmlu,5,0,42,Routing,14,0.7631934032983508,0.00010300733883057707,1.374117899999898,0.07202570373662394,0.8458116822443522,13340
mmlu,5,0,42,Routing,15,0.7694152923538231,0.00011540291604197111,1.5394748999998946,0.08069304901520416,0.8458116822443522,13340
mmlu,5,0,42,Routing,16,0.7726386806596701,0.000123709820089947,1.6502889999998929,0.08650147603332327,0.8458116822443522,13340
mmlu,5,0,42,Routing,17,0.7751874062968516,0.0001287007196401718,1.7168675999998917,0.08999125701849162,0.8458116822443522,13340
mmlu,5,0,42,Routing,18,0.7804347826086957,0.00014435720389804264,1.925725099999889,0.10093872260217468,0.8458116822443522,13340
mmlu,5,0,42,Routing,19,0.7835082458770615,0.0001515660344827502,2.021890899999888,0.10597934496827287,0.8458116822443522,13340
mmlu,5,0,42,Routing,20,0.7835082458770615,0.0001515660344827502,2.021890899999888,0.10597934496827287,0.8458116822443522,13340
mmlu,5,0,42,Routing,21,0.8285607196401799,0.00030778770614691694,4.105887999999872,0.21521404579896103,0.8458116822443522,13340
mmlu,5,0,42,Routing,22,0.8497001499250375,0.0004519479985007399,6.02898629999987,0.31601508216724883,0.8458116822443522,13340
mmlu,5,0,42,Routing,23,0.8616191904047976,0.0005904214917541132,7.87622269999987,0.41283974450365946,0.8458116822443522,13340
mmlu,5,0,42,Routing,24,0.8679160419790105,0.0007059634407796006,9.417552299999873,0.4936300093929368,0.8458116822443522,13340
mmlu,5,0,42,Routing,25,0.8699400299850075,0.0007962290254872468,10.621695199999873,0.5567463109649967,0.8458116822443522,13340
mmlu,5,0,42,Routing,26,0.8699400299850075,0.0007962290254872468,10.621695199999873,0.5567463109649967,0.8458116822443522,13340
mmlu,5,0,42,Routing,27,0.8699400299850075,0.0007962290254872468,10.621695199999873,0.5567463109649967,0.8458116822443522,13340
mmlu,5,0,42,Routing,28,0.8699400299850075,0.0007962290254872468,10.621695199999873,0.5567463109649967,0.8458116822443522,13340
mmlu,5,0,42,Routing,29,0.8699400299850075,0.0007962290254872468,10.621695199999873,0.5567463109649967,0.8458116822443522,13340
mmlu,5,0,42,Cascade,0,0.4461769115442279,4.240191904047748e-05,0.5656415999999695,0.02964864536202518,0.8586916206533729,13340
mmlu,5,0,42,Cascade,1,0.45929535232383806,4.442482758620453e-05,0.5926271999999684,0.031063121391160017,0.8586916206533729,13340
mmlu,5,0,42,Cascade,2,0.49130434782608695,5.0870644677658404e-05,0.6786143999999631,0.0355702227049133,0.8586916206533729,13340
mmlu,5,0,42,Cascade,3,0.5142428785607196,5.6866401799097236e-05,0.7585977999999571,0.03976262910049834,0.8586916206533729,13340
mmlu,5,0,42,Cascade,4,0.532983508245877,6.211631184407453e-05,0.8286315999999542,0.043433517697721434,0.8586916206533729,13340
mmlu,5,0,42,Cascade,5,0.5494752623688156,6.85473763118404e-05,0.914421999999951,0.0479303035512837,0.8586916206533729,13340
mmlu,5,0,42,Cascade,6,0.5494752623688156,6.85473763118404e-05,0.914421999999951,0.0479303035512837,0.8586916206533729,13340
mmlu,5,0,42,Cascade,7,0.550824587706147,6.920017991004125e-05,0.9231303999999503,0.04838676266474115,0.8586916206533729,13340
mmlu,5,0,42,Cascade,8,0.5585457271364318,7.30502998500711e-05,0.9744909999999485,0.05107887762760961,0.8586916206533729,13340
mmlu,5,0,42,Cascade,9,0.5885307346326837,9.022994002998048e-05,1.2036673999999397,0.06309137778485711,0.8586916206533729,13340
mmlu,5,0,42,Cascade,10,0.6179910044977511,9.388970014992027e-05,1.2524885999999364,0.06565038766840968,0.8586916206533729,13340
mmlu,5,0,42,Cascade,11,0.6179910044977511,9.388970014992027e-05,1.2524885999999364,0.06565038766840968,0.8586916206533729,13340
mmlu,5,0,42,Cascade,12,0.6776611694152923,0.00010892992503747571,1.453125199999926,0.07616694691730953,0.8586916206533729,13340
mmlu,5,0,42,Cascade,13,0.6776611694152923,0.00010892992503747571,1.453125199999926,0.07616694691730953,0.8586916206533729,13340
mmlu,5,0,42,Cascade,14,0.7119940029985008,0.00011198187406296248,1.4938381999999195,0.07830095774434914,0.8586916206533729,13340
mmlu,5,0,42,Cascade,15,0.7156671664167916,0.00011588596701648564,1.5459187999999184,0.08103081219572177,0.8586916206533729,13340
mmlu,5,0,42,Cascade,16,0.7122938530734633,0.00011870841079459664,1.5835701999999192,0.08300434633108918,0.8586916206533729,13340
mmlu,5,0,42,Cascade,17,0.724287856071964,0.0001306702998500685,1.7431417999999137,0.09136844433634733,0.8586916206533729,13340
mmlu,5,0,42,Cascade,18,0.7422788605697151,0.0001331666866566648,1.7764435999999082,0.09311399002838446,0.8586916206533729,13340
mmlu,5,0,42,Cascade,19,0.74047976011994,0.0001435232083957948,1.9145995999999026,0.10035556888085216,0.8586916206533729,13340
mmlu,5,0,42,Cascade,20,0.74047976011994,0.0001435232083957948,1.9145995999999026,0.10035556888085216,0.8586916206533729,13340
mmlu,5,0,42,Cascade,21,0.8214392803598201,0.0002945760269864952,3.9296441999998457,0.20597605848781425,0.8586916206533729,13340
mmlu,5,0,42,Cascade,22,0.8505247376311844,0.0003979491154422666,5.308641199999837,0.27825750491661044,0.8586916206533729,13340
mmlu,5,0,42,Cascade,23,0.8780359820089955,0.0005121143778110819,6.831605799999833,0.3580851507692508,0.8586916206533729,13340
mmlu,5,0,42,Cascade,24,0.9019490254872564,0.0006338137631184259,8.455075599999802,0.44318087278856405,0.8586916206533729,13340
mmlu,5,0,42,Cascade,25,0.9002998500749625,0.0006343638830584558,8.4624141999998,0.44356553252514236,0.8586916206533729,13340
mmlu,5,0,42,Cascade,26,0.9002998500749625,0.0006343638830584558,8.4624141999998,0.44356553252514236,0.8586916206533729,13340
mmlu,5,0,42,Cascade,27,0.9002998500749625,0.0006343638830584558,8.4624141999998,0.44356553252514236,0.8586916206533729,13340
mmlu,5,0,42,Cascade,28,0.9041229385307347,0.0006624854272863418,8.8375555999998,0.46322892773725943,0.8586916206533729,13340
mmlu,5,0,42,Cascade,29,0.9011244377811094,0.0007334837031484093,9.78467259999978,0.5128729709783261,0.8586916206533729,13340
mmlu,5,0,42,Cascade Routing,0,0.44782608695652176,4.2969452773610876e-05,0.573212499999969,0.030045481325241735,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,1,0.4874062968515742,4.550225637181158e-05,0.6070000999999665,0.03181649068882804,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,2,0.5460269865067466,4.978418290854287e-05,0.6641209999999619,0.034810537284516295,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,3,0.5973763118440779,5.455850074962186e-05,0.7278103999999556,0.03814887808887029,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,4,0.633208395802099,5.865646176911173e-05,0.7824771999999505,0.04101429068631131,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,5,0.6721889055472264,6.42835607196359e-05,0.8575426999999429,0.04494892065062617,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,6,0.6957271364317841,6.887155172413305e-05,0.918746499999935,0.04815697635411081,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,7,0.717391304347826,7.29103898050921e-05,0.9726245999999286,0.05098104848685286,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,8,0.7338830584707646,7.719660419789533e-05,1.0298026999999237,0.05397809327523893,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,9,0.7510494752623689,8.389607196401176e-05,1.1191735999999168,0.05866255446017468,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,10,0.7511244377811095,8.392223388305224e-05,1.1195225999999168,0.058680847628907934,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,11,0.764167916041979,9.008296851573545e-05,1.201706799999911,0.0629886110610206,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,12,0.7745127436281859,9.68669040479687e-05,1.2922044999999025,0.06773213454546526,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,13,0.7804347826086957,0.00010072880809594438,1.3437222999998981,0.07043248929665698,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,14,0.7865817091454272,0.00010957994002997681,1.4617963999998906,0.07662145615719246,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,15,0.7861319340329835,0.000111631919040472,1.4891697999998965,0.07805625909416364,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,16,0.7892803598200899,0.00011461675412292994,1.5289874999998854,0.08014334191556724,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,17,0.7915292353823088,0.00011730236131933145,1.5648134999998815,0.08202119596438517,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,18,0.7963268365817091,0.00012555642428784653,1.6749226999998728,0.08779267497493923,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,19,0.7986506746626687,0.00012840740629684256,1.7129547999998798,0.08978616386485352,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,20,0.8014992503748126,0.0001289354572713554,1.7199989999998813,0.09015539234391029,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,21,0.8589955022488756,0.00028046163418289643,3.7413581999998384,0.19610686774824562,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,22,0.8847076461769116,0.00039651226386805356,5.289473599999835,0.2772528168334828,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,23,0.9050224887556222,0.0006028808395801953,8.042430399999805,0.4215516800362232,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,24,0.912368815592204,0.000732314812593688,9.769079599999799,0.5120556489724313,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,25,0.914767616191904,0.0008538695577211243,11.390619899999798,0.5970502344041508,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,26,0.9167916041979011,0.0009679193253373152,12.912043799999784,0.6767971229929873,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,27,0.918215892053973,0.0011221623313343132,14.969645499999737,0.7846482836919212,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,28,0.9186656671664168,0.0012405535007496043,16.54898369999972,0.8674308056961394,0.8870340964997274,13340
mmlu,5,0,42,Cascade Routing,29,0.9182908545727136,0.0013800377511244148,18.409703599999695,0.9649622185787229,0.8870340964997274,13340
mmlu,5,0,42,Best Single / Static,0,0.8119940029985008,0.0014301469265367197,19.07815999999984,1.0,,13340
mmlu,5,0,42,Oracle,0,0.9225637181409295,,,,,13340
mmlu,11,0,42,Routing,0,0.2543478260869565,2.8495860569715075e-05,0.3801347799999991,0.019925127999765296,0.8713916528116876,13340
mmlu,11,0,42,Routing,1,0.2667166416791604,2.8736403598200817e-05,0.3833436239999989,0.02009332262650078,0.8713916528116876,13340
mmlu,11,0,42,Routing,2,0.3356821589205397,3.015417721139406e-05,0.4022567239999968,0.021084670848761103,0.8713916528116876,13340
mmlu,11,0,42,Routing,3,0.3922788605697151,3.158177091454231e-05,0.4213008239999944,0.022082885561290917,0.8713916528116876,13340
mmlu,11,0,42,Routing,4,0.43575712143928036,3.31247919040474e-05,0.4418847239999923,0.023161810363263334,0.8713916528116876,13340
mmlu,11,0,42,Routing,5,0.47691154422788606,3.504228065966934e-05,0.467464023999989,0.02450257383311561,0.8713916528116876,13340
mmlu,11,0,42,Routing,6,0.5038230884557721,3.669463688155821e-05,0.48950645599998655,0.025657948984597605,0.8713916528116876,13340
mmlu,11,0,42,Routing,7,0.5208395802098951,3.798625607196287e-05,0.5067366559999846,0.026561086394075156,0.8713916528116876,13340
mmlu,11,0,42,Routing,8,0.5391304347826087,3.9383939730133646e-05,0.5253817559999828,0.02753838714005896,0.8713916528116876,13340
mmlu,11,0,42,Routing,9,0.5605697151424288,4.11355997001485e-05,0.548748899999981,0.02876319833778444,0.8713916528116876,13340
mmlu,11,0,42,Routing,10,0.5605697151424288,4.11355997001485e-05,0.548748899999981,0.02876319833778444,0.8713916528116876,13340
mmlu,11,0,42,Routing,11,0.6092203898050974,4.577563718140756e-05,0.6106469999999768,0.03200764643969764,0.8713916528116876,13340
mmlu,11,0,42,Routing,12,0.6505997001499251,5.0233530734630653e-05,0.6701152999999729,0.03512473425110066,0.8713916528116876,13340
mmlu,11,0,42,Routing,13,0.6883058470764618,5.4855352323835785e-05,0.7317703999999694,0.03835644527564375,0.8713916528116876,13340
mmlu,11,0,42,Routing,14,0.715592203898051,5.859283358320592e-05,0.7816283999999669,0.0409698000226423,0.8713916528116876,13340
mmlu,11,0,42,Routing,15,0.7473013493253373,6.446862818590429e-05,0.8600114999999632,0.045078325163431396,0.8713916528116876,13340
mmlu,11,0,42,Routing,16,0.766416791604198,6.800462518740346e-05,0.9071816999999621,0.04755079630320585,0.8713916528116876,13340
mmlu,11,0,42,Routing,17,0.7784107946026987,7.067077961019197e-05,0.9427481999999608,0.049415048411375555,0.8713916528116876,13340
mmlu,11,0,42,Routing,18,0.7992503748125938,7.654503748125614e-05,1.021110799999957,0.053522499025061405,0.8713916528116876,13340
mmlu,11,0,42,Routing,19,0.8145427286356821,8.190959520239535e-05,1.092673999999954,0.05727355258578202,0.8713916528116876,13340
mmlu,11,0,42,Routing,20,0.8145427286356821,8.190959520239535e-05,1.092673999999954,0.05727355258578202,0.8713916528116876,13340
mmlu,11,0,42,Routing,21,0.8202398800599701,8.480712143927674e-05,1.1313269999999518,0.05929958654293502,0.8713916528116876,13340
mmlu,11,0,42,Routing,22,0.824887556221889,8.804901049474885e-05,1.1745737999999497,0.061566408919935645,0.8713916528116876,13340
mmlu,11,0,42,Routing,23,0.8299100449775112,9.240107196401404e-05,1.2326302999999472,0.06460949588429689,0.8713916528116876,13340
mmlu,11,0,42,Routing,24,0.8319340329835082,9.492690404797188e-05,1.2663248999999448,0.06637563056395142,0.8713916528116876,13340
mmlu,11,0,42,Routing,25,0.8329085457271365,9.729049475261945e-05,1.2978551999999435,0.0680283213894817,0.8713916528116876,13340
mmlu,11,0,42,Routing,26,0.8332083958020989,9.894867316341398e-05,1.3199752999999426,0.06918776758345425,0.8713916528116876,13340
mmlu,11,0,42,Routing,27,0.8331334332833583,0.0001021030284857528,1.3620543999999424,0.07139338384833514,0.8713916528116876,13340
mmlu,11,0,42,Routing,28,0.8335832083958021,0.00010457356821588769,1.3950113999999418,0.07312085651865555,0.8713916528116876,13340
mmlu,11,0,42,Routing,29,0.8341079460269865,0.00010671200149924595,1.423538099999941,0.07461611077797611,0.8713916528116876,13340
mmlu,11,0,42,Routing,30,0.8341079460269865,0.00010671200149924595,1.423538099999941,0.07461611077797611,0.8713916528116876,13340
mmlu,11,0,42,Routing,31,0.8642428785607197,0.0002597486206896492,3.4650465999999205,0.1816237310096964,0.8713916528116876,13340
mmlu,11,0,42,Routing,32,0.8771364317841079,0.0003851512593703084,5.137917799999914,0.26930887465038333,0.8713916528116876,13340
mmlu,11,0,42,Routing,33,0.885007496251874,0.000516736154422782,6.893260299999913,0.36131683034422446,0.8713916528116876,13340
mmlu,11,0,42,Routing,34,0.8873313343328336,0.0006418205772113874,8.561886499999908,0.4487794682506059,0.8713916528116876,13340
mmlu,11,0,42,Routing,35,0.8881559220389805,0.0006754768740629616,9.010861499999908,0.47231292221052673,0.8713916528116876,13340
mmlu,11,0,42,Routing,36,0.8881559220389805,0.0006754768740629616,9.010861499999908,0.47231292221052673,0.8713916528116876,13340
mmlu,11,0,42,Routing,37,0.8881559220389805,0.0006754768740629616,9.010861499999908,0.47231292221052673,0.8713916528116876,13340
mmlu,11,0,42,Routing,38,0.8881559220389805,0.0006754768740629616,9.010861499999908,0.47231292221052673,0.8713916528116876,13340
mmlu,11,0,42,Routing,39,0.8881559220389805,0.0006754768740629616,9.010861499999908,0.47231292221052673,0.8713916528116876,13340
mmlu,11,0,42,Cascade,0,0.25412293853073464,2.8270029985007436e-05,0.3771221999999992,0.019767220738268382,0.8779909014978485,13340
mmlu,11,0,42,Cascade,1,0.25697151424287856,2.8578125937031413e-05,0.381232199999999,0.019982650318479466,0.8779909014978485,13340
mmlu,11,0,42,Cascade,2,0.27023988005997,3.020113943028466e-05,0.4028831999999974,0.021117508187372406,0.8779909014978485,13340
