task_id,node_type,candidate,selected,eligible,Q,C_tokens,L_seconds,score,actual_shadow_tokens,actual_shadow_latency_s,actual_shadow_node_accuracy,actual_status,score_margin_to_selected
f6e2f94f5f2841a993eaed5577bdece2,extraction,coder,False,True,0.6815533980582524,5086.166990291262,55.806902035640334,0.14821053836548764,4946,11.715429063886404,False,delivered,0.01887845162722246
f6e2f94f5f2841a993eaed5577bdece2,extraction,reasoning,False,False,0.7203883495145631,7172.877669902913,178.02326285099895,-0.5283718482355773,5431,24.980344215407968,False,delivered,0.6954608382282874
f6e2f94f5f2841a993eaed5577bdece2,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
f6e2f94f5f2841a993eaed5577bdece2,semantic,medium,False,True,0.6873786407766991,613.4330097087379,6.5072019635247305,0.6241709804736386,,,,not_sampled_or_unavailable,0.025122187252324957
f6e2f94f5f2841a993eaed5577bdece2,semantic,large,True,True,0.7165048543689321,614.1145631067961,7.30119169752575,0.6492931677259636,,,,not_sampled_or_unavailable,0.0
f6e2f94f5f2841a993eaed5577bdece2,semantic,coder,False,True,0.6815533980582524,650.1669902912622,7.133821127629508,0.6133759429055418,,,,not_sampled_or_unavailable,0.03591722482042181
f6e2f94f5f2841a993eaed5577bdece2,semantic,reasoning,False,False,0.7203883495145631,2736.8776699029127,67.92641882971783,0.24391237187082826,,,,not_sampled_or_unavailable,0.4053807958551353
f6e2f94f5f2841a993eaed5577bdece2,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
317533683dd34bd098fcf9ceff439b4d,extraction,medium,True,True,0.6873786407766991,5818.433009708738,61.721032461867026,0.08785182798192703,5410,3.493825638666749,False,delivered,0.0
317533683dd34bd098fcf9ceff439b4d,extraction,large,False,True,0.7165048543689321,5819.114563106796,69.18329817838567,0.07963263532166392,5457,6.580729767680168,True,delivered,0.008219192660263108
317533683dd34bd098fcf9ceff439b4d,extraction,coder,False,True,0.6815533980582524,5855.166990291262,64.2445934734808,0.06757208117628527,5435,3.910753244534135,True,delivered,0.020279746805641763
317533683dd34bd098fcf9ceff439b4d,extraction,reasoning,False,False,0.7203883495145631,7941.877669902913,197.10903224963855,-0.6622506952287754,5723,11.80731306783855,True,delivered,0.7501025232107025
317533683dd34bd098fcf9ceff439b4d,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
317533683dd34bd098fcf9ceff439b4d,semantic,medium,False,True,0.6873786407766991,594.4330097087379,6.305652918477947,0.6261287256988725,226,0.6495118867605925,False,delivered,0.025243894498883868
317533683dd34bd098fcf9ceff439b4d,semantic,large,True,True,0.7165048543689321,595.1145631067961,7.075301203167184,0.6513726201977563,222,0.7249511145055294,False,delivered,0.0
317533683dd34bd098fcf9ceff439b4d,semantic,coder,False,True,0.6815533980582524,631.1669902912622,6.9253476070586775,0.6153683105083959,230,0.7458659801632166,False,delivered,0.036004309689360414
317533683dd34bd098fcf9ceff439b4d,semantic,reasoning,False,False,0.7203883495145631,2717.8776699029127,67.45485885757978,0.24722017173151856,822,12.020575258880854,False,delivered,0.40415244846623777
317533683dd34bd098fcf9ceff439b4d,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
2c801a8d730d4dafab1b4fdda96edb46,extraction,medium,False,True,0.6873786407766991,3893.4330097087377,41.3009318452851,0.28620233106483667,4233,10.674832880496979,False,delivered,0.0041116731095220405
2c801a8d730d4dafab1b4fdda96edb46,extraction,large,True,True,0.7165048543689321,3894.114563106796,46.297024407846706,0.2903140041743587,3901,6.435841169208288,True,delivered,0.0
2c801a8d730d4dafab1b4fdda96edb46,extraction,coder,False,True,0.6815533980582524,3930.166990291262,43.12293415248874,0.2694303777812457,3817,2.620610123500228,True,delivered,0.02088362639311303
2c801a8d730d4dafab1b4fdda96edb46,extraction,reasoning,False,False,0.7203883495145631,6016.877669902913,149.33256138828457,-0.32711834092200553,4365,18.13263948634267,True,delivered,0.6174323450963642
2c801a8d730d4dafab1b4fdda96edb46,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
2c801a8d730d4dafab1b4fdda96edb46,semantic,medium,False,True,0.6873786407766991,597.4330097087379,6.337476451906387,0.6258196080317302,327,0.647589560598135,False,delivered,0.025224677565216846
2c801a8d730d4dafab1b4fdda96edb46,semantic,large,True,True,0.7165048543689321,598.1145631067961,7.110968123329063,0.651044285596947,323,0.7254503946751356,False,delivered,0.0
2c801a8d730d4dafab1b4fdda96edb46,semantic,coder,False,True,0.6815533980582524,634.1669902912622,6.958264478727756,0.6150537261500505,331,0.7453255876898766,False,delivered,0.03599055944689655
2c801a8d730d4dafab1b4fdda96edb46,semantic,reasoning,False,False,0.7203883495145631,2720.8776699029127,67.52931569528579,0.2466978875429885,737,8.959328467026353,False,delivered,0.40434639805395856
2c801a8d730d4dafab1b4fdda96edb46,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
932e8da3f3324d86869c8e65768431db,extraction,medium,False,True,0.6873786407766991,3436.4330097087377,36.45314691968617,0.33329125569283136,3067,2.6249928567558527,True,delivered,0.007039052671491852
932e8da3f3324d86869c8e65768431db,extraction,large,True,True,0.7165048543689321,3437.114563106796,40.86376356985381,0.3403303083643232,3067,3.973263854160905,True,delivered,0.0
932e8da3f3324d86869c8e65768431db,extraction,coder,False,True,0.6815533980582524,3473.166990291262,38.10859736823244,0.31735206170252706,3037,2.6233117897063494,True,delivered,0.022978246661796153
932e8da3f3324d86869c8e65768431db,extraction,reasoning,False,False,0.7203883495145631,5559.877669902913,137.99030311106964,-0.24755704953593072,3427,13.160448744893074,True,delivered,0.5878873579002539
932e8da3f3324d86869c8e65768431db,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
932e8da3f3324d86869c8e65768431db,semantic,medium,False,True,0.6873786407766991,610.4330097087379,6.475378430096291,0.6244800981407808,280,0.3543012663722038,False,delivered,0.0251414041859922
932e8da3f3324d86869c8e65768431db,semantic,large,True,True,0.7165048543689321,611.1145631067961,7.265524777363871,0.649621502326773,280,0.5987771041691303,False,delivered,0.0
932e8da3f3324d86869c8e65768431db,semantic,coder,False,True,0.6815533980582524,647.1669902912622,7.10090425596043,0.6136905272638872,284,0.4144155066460371,False,delivered,0.035930975062885784
932e8da3f3324d86869c8e65768431db,semantic,reasoning,False,False,0.7203883495145631,2733.8776699029127,67.85196199201182,0.24443465605935832,651,8.707184975966811,False,delivered,0.40518684626741464
932e8da3f3324d86869c8e65768431db,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
afcc2a4cb812459bb0701191d153b0e0,extraction,medium,False,True,0.6873786407766991,3253.4330097087377,34.51191138055137,0.3521474333885054,3497,8.414757538586855,True,delivered,0.008211285625190856
afcc2a4cb812459bb0701191d153b0e0,extraction,large,True,True,0.7165048543689321,3254.114563106796,38.6880814399792,0.36035871901369626,3278,6.525685150176287,False,delivered,0.0
afcc2a4cb812459bb0701191d153b0e0,extraction,coder,False,True,0.6815533980582524,3290.166990291262,36.100668196418646,0.336541707561596,3225,3.3534949515014887,True,delivered,0.023817011452100245
afcc2a4cb812459bb0701191d153b0e0,extraction,reasoning,False,False,0.7203883495145631,5376.877669902913,133.44843601100325,-0.21569771403559895,3792,19.074208738282323,False,delivered,0.5760564330492952
afcc2a4cb812459bb0701191d153b0e0,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
afcc2a4cb812459bb0701191d153b0e0,semantic,medium,False,True,0.6873786407766991,590.4330097087379,6.263221540573362,0.6265408825883954,302,0.29788646288216114,False,delivered,0.025269517077106896
afcc2a4cb812459bb0701191d153b0e0,semantic,large,True,True,0.7165048543689321,591.1145631067961,7.0277453096180125,0.6518103996655022,302,0.54089898429811,False,delivered,0.0
afcc2a4cb812459bb0701191d153b0e0,semantic,coder,False,True,0.6815533980582524,627.1669902912622,6.88145844483324,0.6157877563195232,306,0.49544551968574524,False,delivered,0.036022643345979044
afcc2a4cb812459bb0701191d153b0e0,semantic,reasoning,False,False,0.7203883495145631,2713.8776699029127,67.35558307397179,0.24791655064955848,778,10.878075543791056,False,delivered,0.4038938490159438
afcc2a4cb812459bb0701191d153b0e0,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
ee80ef04eaf24baeb8740856808c6501,extraction,medium,False,True,0.6873786407766991,3433.4330097087377,36.421323386257725,0.33360037335997356,3811,6.011055272072554,True,delivered,0.007058269605159095
ee80ef04eaf24baeb8740856808c6501,extraction,large,True,True,0.7165048543689321,3434.114563106796,40.82809664969193,0.34065864296513265,3673,5.088989857584238,True,delivered,0.0
ee80ef04eaf24baeb8740856808c6501,extraction,coder,False,True,0.6815533980582524,3470.166990291262,38.07568049656336,0.3176666460608726,4036,9.827468918636441,False,delivered,0.02299199690426007
ee80ef04eaf24baeb8740856808c6501,extraction,reasoning,False,False,0.7203883495145631,5556.877669902913,137.91584627336363,-0.2470347653474007,4476,23.544572703540325,False,delivered,0.5876934083125334
ee80ef04eaf24baeb8740856808c6501,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
ee80ef04eaf24baeb8740856808c6501,semantic,medium,False,True,0.6873786407766991,599.4330097087379,6.35869214085868,0.6256135295869687,301,0.5115133486688137,False,delivered,0.025211866276105277
ee80ef04eaf24baeb8740856808c6501,semantic,large,True,True,0.7165048543689321,600.1145631067961,7.134746070103649,0.650825395863074,297,0.6782844401896,False,delivered,0.0
ee80ef04eaf24baeb8740856808c6501,semantic,coder,False,True,0.6815533980582524,636.1669902912622,6.980209059840475,0.614844003244487,305,0.6296286322176456,False,delivered,0.035981392618587016
ee80ef04eaf24baeb8740856808c6501,semantic,reasoning,False,False,0.7203883495145631,2722.8776699029127,67.5789535870898,0.24634969808396845,719,10.031254053115845,False,delivered,0.4044756977791055
ee80ef04eaf24baeb8740856808c6501,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
b06dcff918b84dbc8bdc39df31d6c355,extraction,medium,False,True,0.6873786407766991,3354.4330097087377,35.58330367264216,0.3417404719280514,3429,3.212849088013172,False,delivered,0.0075643155250619265
b06dcff918b84dbc8bdc39df31d6c355,extraction,large,True,True,0.7165048543689321,3355.114563106796,39.88886775209579,0.34930478745311333,3380,3.3607276398688555,False,delivered,0.0
b06dcff918b84dbc8bdc39df31d6c355,extraction,coder,False,True,0.6815533980582524,3391.166990291262,37.208869542610955,0.3259507008306345,3390,2.529988683760166,False,delivered,0.023354086622478842
b06dcff918b84dbc8bdc39df31d6c355,extraction,reasoning,False,False,0.7203883495145631,5477.877669902913,135.95514954710546,-0.23328128171610985,3670,11.549282442778349,False,delivered,0.5825860691692232
b06dcff918b84dbc8bdc39df31d6c355,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
b06dcff918b84dbc8bdc39df31d6c355,semantic,medium,False,True,0.6873786407766991,607.4330097087379,6.443554896667852,0.6247892158079229,250,0.426012609153986,False,delivered,0.025160621119659443
b06dcff918b84dbc8bdc39df31d6c355,semantic,large,True,True,0.7165048543689321,608.1145631067961,7.229857857201992,0.6499498369275823,250,0.43669063225388527,False,delivered,0.0
b06dcff918b84dbc8bdc39df31d6c355,semantic,coder,False,True,0.6815533980582524,644.1669902912622,7.067987384291352,0.6140051116222326,254,0.5255703050643206,False,delivered,0.035944725305349756
b06dcff918b84dbc8bdc39df31d6c355,semantic,reasoning,False,False,0.7203883495145631,2730.8776699029127,67.77750515430581,0.24495694024788833,611,8.794499726966023,False,delivered,0.404992896679694
b06dcff918b84dbc8bdc39df31d6c355,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
776342a2d8c1492286eedc213289f373,extraction,medium,False,True,0.6873786407766991,3336.4330097087377,35.392362472071525,0.3435951779309045,3535,9.070578502491117,False,delivered,0.007679617127065219
776342a2d8c1492286eedc213289f373,extraction,large,True,True,0.7165048543689321,3337.114563106796,39.67486623112452,0.3512747950579697,3233,5.135944219306111,True,delivered,0.0
776342a2d8c1492286eedc213289f373,extraction,coder,False,True,0.6815533980582524,3373.166990291262,37.01136831259648,0.32783820698070687,3511,8.742892432957888,True,delivered,0.023436588077262843
776342a2d8c1492286eedc213289f373,extraction,reasoning,False,False,0.7203883495145631,5459.877669902913,135.50840852086944,-0.2301475765849298,5329,41.11178781092167,False,delivered,0.5814223716428994
776342a2d8c1492286eedc213289f373,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
776342a2d8c1492286eedc213289f373,semantic,medium,False,True,0.6873786407766991,605.4330097087379,6.4223392077155586,0.6249952942526844,348,0.43773502856492996,False,delivered,0.02517343240877079
776342a2d8c1492286eedc213289f373,semantic,large,True,True,0.7165048543689321,606.1145631067961,7.206079910427407,0.6501687266614552,344,0.4165176674723625,False,delivered,0.0
776342a2d8c1492286eedc213289f373,semantic,coder,False,True,0.6815533980582524,642.1669902912622,7.046042803178633,0.6142148345277961,352,0.4935419540852308,False,delivered,0.03595389213365907
776342a2d8c1492286eedc213289f373,semantic,reasoning,False,False,0.7203883495145631,2728.8776699029127,67.7278672625018,0.2453051297069085,991,14.865525547415018,False,delivered,0.4048635969545467
776342a2d8c1492286eedc213289f373,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
f7ec51ba9e154506928cce9df7a501d0,extraction,medium,True,True,0.6873786407766991,4663.433009708738,49.46897209191787,0.20686212983167285,,,,not_sampled_or_unavailable,0.0
f7ec51ba9e154506928cce9df7a501d0,extraction,large,False,True,0.7165048543689321,4664.114563106796,55.45153391606228,0.20604145663328088,,,,not_sampled_or_unavailable,0.0008206731983919635
f7ec51ba9e154506928cce9df7a501d0,extraction,coder,False,True,0.6815533980582524,4700.166990291262,51.57159788088556,0.18868705913926154,,,,not_sampled_or_unavailable,0.01817507069241131
f7ec51ba9e154506928cce9df7a501d0,extraction,reasoning,False,False,0.7203883495145631,6786.877669902913,168.44314973282616,-0.46117128264471346,,,,not_sampled_or_unavailable,0.6680334124763863
f7ec51ba9e154506928cce9df7a501d0,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
f7ec51ba9e154506928cce9df7a501d0,semantic,medium,False,True,0.6873786407766991,609.4330097087379,6.464770585620144,0.6245831373631615,,,,not_sampled_or_unavailable,0.025147809830547874
f7ec51ba9e154506928cce9df7a501d0,semantic,large,True,True,0.7165048543689321,610.1145631067961,7.253635803976579,0.6497309471937094,,,,not_sampled_or_unavailable,0.0
f7ec51ba9e154506928cce9df7a501d0,semantic,coder,False,True,0.6815533980582524,646.1669902912622,7.08993196540407,0.613795388716669,,,,not_sampled_or_unavailable,0.03593555847704033
f7ec51ba9e154506928cce9df7a501d0,semantic,reasoning,False,False,0.7203883495145631,2732.8776699029127,67.82714304610981,0.24460875078886835,,,,not_sampled_or_unavailable,0.40512219640484104
f7ec51ba9e154506928cce9df7a501d0,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
f684905728d64025b6c535b461828efc,extraction,medium,False,True,0.6873786407766991,4091.4330097087377,43.4012850515621,0.2658005650334517,,,,not_sampled_or_unavailable,0.002843355487486987
f684905728d64025b6c535b461828efc,extraction,large,True,True,0.7165048543689321,4092.114563106796,48.651041138530715,0.26864392052093866,,,,not_sampled_or_unavailable,0.0
f684905728d64025b6c535b461828efc,extraction,coder,False,True,0.6815533980582524,4128.166990291262,45.29544768264791,0.24866781013044978,,,,not_sampled_or_unavailable,0.019976110390488883
f684905728d64025b6c535b461828efc,extraction,reasoning,False,False,0.7203883495145631,6214.877669902913,154.24671267688097,-0.3615890973649874,,,,not_sampled_or_unavailable,0.6302330178859261
f684905728d64025b6c535b461828efc,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
f684905728d64025b6c535b461828efc,semantic,medium,False,True,0.6873786407766991,593.4330097087379,6.295045074001801,0.6262317649212532,,,,not_sampled_or_unavailable,0.025250300143439652
f684905728d64025b6c535b461828efc,semantic,large,True,True,0.7165048543689321,594.1145631067961,7.063412229779891,0.6514820650646929,,,,not_sampled_or_unavailable,0.0
f684905728d64025b6c535b461828efc,semantic,coder,False,True,0.6815533980582524,630.1669902912622,6.914375316502317,0.6154731719611777,,,,not_sampled_or_unavailable,0.03600889310351518
f684905728d64025b6c535b461828efc,semantic,reasoning,False,False,0.7203883495145631,2716.8776699029127,67.43003991167778,0.24739426646102852,,,,not_sampled_or_unavailable,0.40408779860366434
f684905728d64025b6c535b461828efc,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
392ab22659394f8593b47ff148418749,extraction,medium,False,True,0.6873786407766991,2846.4330097087377,30.19451867875976,0.3940843968974634,,,,not_sampled_or_unavailable,0.01081838295937404
392ab22659394f8593b47ff148418749,extraction,large,True,True,0.7165048543689321,2847.114563106796,33.84926927135096,0.4049027798568374,,,,not_sampled_or_unavailable,0.0
392ab22659394f8593b47ff148418749,extraction,coder,False,True,0.6815533980582524,2883.166990291262,31.634945939980316,0.37922031884378776,,,,not_sampled_or_unavailable,0.025682461013049662
392ab22659394f8593b47ff148418749,extraction,reasoning,False,False,0.7203883495145631,4969.877669902913,123.34712502888844,-0.14484115912502482,,,,not_sampled_or_unavailable,0.5497439389818622
392ab22659394f8593b47ff148418749,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
392ab22659394f8593b47ff148418749,semantic,medium,False,True,0.6873786407766991,592.4330097087379,6.284437229525654,0.626334804143634,,,,not_sampled_or_unavailable,0.025256705787995326
392ab22659394f8593b47ff148418749,semantic,large,True,True,0.7165048543689321,593.1145631067961,7.051523256392597,0.6515915099316293,,,,not_sampled_or_unavailable,0.0
392ab22659394f8593b47ff148418749,semantic,coder,False,True,0.6815533980582524,629.1669902912622,6.903403025945958,0.6155780334139596,,,,not_sampled_or_unavailable,0.03601347651766973
392ab22659394f8593b47ff148418749,semantic,reasoning,False,False,0.7203883495145631,2715.8776699029127,67.40522096577578,0.24756836119053854,,,,not_sampled_or_unavailable,0.40402314874109074
392ab22659394f8593b47ff148418749,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
2b311797493b42b3bd2330752ecbf533,extraction,medium,True,True,0.6873786407766991,5355.433009708738,56.80960046941121,0.13555898794420612,,,,not_sampled_or_unavailable,0.0
2b311797493b42b3bd2330752ecbf533,extraction,large,False,True,0.7165048543689321,5356.114563106796,63.67870350006903,0.1303056087132471,,,,not_sampled_or_unavailable,0.005253379230959032
2b311797493b42b3bd2330752ecbf533,extraction,coder,False,True,0.6815533980582524,5392.166990291262,59.16442294588635,0.11612293381425759,,,,not_sampled_or_unavailable,0.019436054129948532
2b311797493b42b3bd2330752ecbf533,extraction,reasoning,False,False,0.7203883495145631,7478.877669902913,185.6178602970116,-0.5816448354656405,,,,not_sampled_or_unavailable,0.7172038234098466
2b311797493b42b3bd2330752ecbf533,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
2b311797493b42b3bd2330752ecbf533,semantic,medium,False,True,0.6873786407766991,606.4330097087379,6.432947052191705,0.6248922550303037,,,,not_sampled_or_unavailable,0.025167026764215117
2b311797493b42b3bd2330752ecbf533,semantic,large,True,True,0.7165048543689321,607.1145631067961,7.2179688838147005,0.6500592817945188,,,,not_sampled_or_unavailable,0.0
2b311797493b42b3bd2330752ecbf533,semantic,coder,False,True,0.6815533980582524,643.1669902912622,7.057015093734991,0.6141099730750144,,,,not_sampled_or_unavailable,0.035949308719504414
2b311797493b42b3bd2330752ecbf533,semantic,reasoning,False,False,0.7203883495145631,2729.8776699029127,67.7526862084038,0.2451310349773984,,,,not_sampled_or_unavailable,0.40492824681712036
2b311797493b42b3bd2330752ecbf533,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
fdbd9f2ef687484a8ec588b42b0317f9,extraction,medium,True,True,0.6873786407766991,4579.433009708738,48.577913155921564,0.21551742451165437,,,,not_sampled_or_unavailable,0.0
fdbd9f2ef687484a8ec588b42b0317f9,extraction,large,False,True,0.7165048543689321,4580.114563106796,54.45286015152967,0.2152348254559439,,,,not_sampled_or_unavailable,0.0002825990557104585
fdbd9f2ef687484a8ec588b42b0317f9,extraction,coder,False,True,0.6815533980582524,4616.166990291262,50.64992547415137,0.1974954211729325,,,,not_sampled_or_unavailable,0.018022003338721865
fdbd9f2ef687484a8ec588b42b0317f9,extraction,reasoning,False,False,0.7203883495145631,6702.877669902913,166.358358277058,-0.4465473253658726,,,,not_sampled_or_unavailable,0.662064749877527
fdbd9f2ef687484a8ec588b42b0317f9,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
fdbd9f2ef687484a8ec588b42b0317f9,semantic,medium,False,True,0.6873786407766991,613.4330097087379,6.5072019635247305,0.6241709804736386,,,,not_sampled_or_unavailable,0.025122187252324957
fdbd9f2ef687484a8ec588b42b0317f9,semantic,large,True,True,0.7165048543689321,614.1145631067961,7.30119169752575,0.6492931677259636,,,,not_sampled_or_unavailable,0.0
fdbd9f2ef687484a8ec588b42b0317f9,semantic,coder,False,True,0.6815533980582524,650.1669902912622,7.133821127629508,0.6133759429055418,,,,not_sampled_or_unavailable,0.03591722482042181
fdbd9f2ef687484a8ec588b42b0317f9,semantic,reasoning,False,False,0.7203883495145631,2736.8776699029127,67.92641882971783,0.24391237187082826,,,,not_sampled_or_unavailable,0.4053807958551353
fdbd9f2ef687484a8ec588b42b0317f9,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
73e5a61285a24255bb9c67aa68f2a100,extraction,medium,False,True,0.6873786407766991,4474.433009708738,47.46408948592619,0.2263365428616312,,,,not_sampled_or_unavailable,0.00038999362264149906
73e5a61285a24255bb9c67aa68f2a100,extraction,large,True,True,0.7165048543689321,4475.114563106796,53.20451794586391,0.2267265364842727,,,,not_sampled_or_unavailable,0.0
73e5a61285a24255bb9c67aa68f2a100,extraction,coder,False,True,0.6815533980582524,4511.166990291262,49.49783496573362,0.20850587371502122,,,,not_sampled_or_unavailable,0.018220662769251494
73e5a61285a24255bb9c67aa68f2a100,extraction,reasoning,False,False,0.7203883495145631,6597.877669902913,163.75236895734778,-0.42826737876732157,,,,not_sampled_or_unavailable,0.6549939152515942
73e5a61285a24255bb9c67aa68f2a100,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
73e5a61285a24255bb9c67aa68f2a100,semantic,medium,False,True,0.6873786407766991,605.4330097087379,6.4223392077155586,0.6249952942526844,,,,not_sampled_or_unavailable,0.02517343240877079
